"";"nhsn_code";"procedimiento_qx";"descripcion";"cie10"
"210";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"03130JF"
"211";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"03130JW"
"212";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"03130KD"
"213";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"03130KF"
"214";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"03130KW"
"215";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"03130ZD"
"216";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"03130ZF"
"217";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"03130ZW"
"218";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"031409D"
"219";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"031409F"
"220";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"031409W"
"221";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"03140AD"
"222";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"03140AF"
"223";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"03140AW"
"224";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"03140JD"
"225";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"03140JF"
"226";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"03140JW"
"227";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"03140KD"
"228";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"03140KF"
"229";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"03140KW"
"230";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"03140ZD"
"231";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"03140ZF"
"232";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"03140ZW"
"233";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"031509D"
"234";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"031509F"
"235";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"031509W"
"236";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"03150AD"
"237";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"03150AF"
"238";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"03150AW"
"239";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"03150JD"
"240";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"03150JF"
"241";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"03150JW"
"242";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"03150KD"
"243";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"03150KF"
"244";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"03150KW"
"245";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"03150ZD"
"246";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"03150ZF"
"247";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"03150ZW031609D"
"248";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"031609F"
"249";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"031609W"
"250";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"03160AD"
"251";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"03160AF"
"252";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"03160AW"
"253";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"03160JD"
"254";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"03160JF"
"255";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"03160JW"
"256";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"03160KD"
"257";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"03160KF"
"258";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"03160KW"
"259";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"03160ZD"
"260";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"03160ZF"
"261";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"03160ZW"
"262";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"031709D"
"263";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"031709F"
"264";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"031709W"
"265";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"03170AD"
"266";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"03170AF"
"267";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"03170AW"
"268";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"03170JD"
"269";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"03170JF"
"270";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"03170JW"
"271";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"03170KD"
"272";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"03170KF"
"273";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"03170KW"
"274";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"03170ZD"
"275";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"03170ZF"
"276";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"03170ZW"
"277";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"031809D"
"278";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"031809F"
"279";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"031809W"
"280";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"03180AD"
"281";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"03180AF"
"282";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"03180AW"
"283";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"03180JD"
"284";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"03180JF"
"285";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"03180JW"
"286";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"03180KD"
"287";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"03180KF"
"288";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"03180KW"
"289";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"03180ZD"
"290";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"03180ZF"
"291";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"03180ZW"
"292";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"031909F"
"293";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"03190AF"
"294";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"03190JF"
"295";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"03190KF"
"296";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"03190ZF"
"297";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"031A09F"
"298";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"031A0AF"
"299";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"031A0JF"
"300";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"031A0KF"
"301";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"031A0ZF"
"302";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"031B09F"
"303";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"031B0AF"
"304";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"031B0JF"
"305";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"031B0KF"
"306";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"031B0ZF"
"307";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"031C09F"
"308";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"031C0AF"
"309";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"031C0JF"
"310";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"031C0KF"
"311";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"031C0ZF"
"312";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"041K09S"
"313";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"041K0AS"
"314";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"041K0JS"
"315";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"041K0KS"
"316";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"041K0ZS"
"317";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"041K49S"
"318";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"041K4AS"
"319";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"041K4JS"
"320";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"041K4KS"
"321";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"041K4ZS"
"322";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"041L09S"
"323";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"041L0AS"
"324";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"041L0JS"
"325";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"041L0KS"
"326";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"041L0ZS"
"327";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"041L49S"
"328";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"041L4AS"
"329";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"041L4JS"
"330";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"041L4KS"
"331";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"041L4ZS"
"332";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"041M09S"
"333";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"041M0AS"
"334";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"041M0JS"
"335";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"041M0KS"
"336";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"041M0ZS"
"337";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"041M49S"
"338";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"041M4AS"
"339";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"041M4JS"
"340";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"041M4KS"
"341";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"041M4ZS"
"342";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"041N09S"
"343";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"041N0AS"
"344";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"041N0JS"
"345";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"041N0KS"
"346";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"041N0ZS"
"347";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"041N49S"
"348";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"041N4AS"
"349";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"041N4JS"
"350";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"041N4KS"
"351";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"041N4ZS"
"352";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"041T09S"
"353";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"041T0AS"
"354";"AVSD";"Fístula para diálisis renal";"Arteriovenostomía para diálisis renal";"041T0JS"
